Start Date,1/21/2025 14:35:00
130.36580,2.06500,39337.87346,0.00000,0.00000
131.00000,2.08791,39414.20317,0.00000,0.00000
131.28380,2.09906,39453.61376,0.00000,0.00000
132.00000,2.12513,39550.73357,0.00000,0.00000
132.26480,2.13296,39580.30939,0.00000,0.00000
133.00000,2.16116,39674.28207,0.00000,0.00000
133.23280,2.17127,39712.05950,0.00000,0.00000
134.00000,2.19916,39806.79512,0.00000,0.00000
134.09680,2.20147,39844.67983,0.00000,0.00000
135.00000,2.23435,39938.67636,0.00000,0.00000
135.27280,2.24293,39981.49633,0.00000,0.00000
136.00000,2.27188,40056.74124,0.00000,0.00000
136.20980,2.27780,40086.60316,0.00000,0.00000
137.00000,2.30685,40177.34528,0.00000,0.00000
137.23480,2.31783,40214.53857,0.00000,0.00000
138.00000,2.34326,40286.33833,0.00000,0.00000
138.39780,2.36039,40336.78770,0.00000,0.00000
139.00000,2.38159,40401.05343,0.00000,0.00000
139.54280,2.40210,40463.62638,0.00000,0.00000
140.00000,2.41851,40510.09417,0.00000,0.00000
140.72180,2.44585,40594.39898,0.00000,0.00000
141.00000,2.45680,40613.21020,0.00000,0.00000
141.92480,2.48786,40711.71284,0.00000,0.00000
142.00000,2.49246,40719.99788,0.00000,0.00000
143.00000,2.52700,40815.86599,0.00000,0.00000
143.17780,2.53619,40841.92514,0.00000,0.00000
144.00000,2.56342,40902.45962,0.00000,0.00000
144.45380,2.58235,40961.57551,0.00000,0.00000
145.00000,2.60111,41022.68219,0.00000,0.00000
145.58980,2.62246,41098.18935,0.00000,0.00000
146.00000,2.64028,41087.17442,0.00000,0.00000
146.77280,2.66682,41211.28321,0.00000,0.00000
147.00000,2.67596,41227.76985,0.00000,0.00000
148.00000,2.71119,41299.87955,0.00000,0.00000
148.40580,2.72475,41334.71251,0.00000,0.00000
149.00000,2.74748,41381.08492,0.00000,0.00000
149.79180,2.77705,41466.53414,0.00000,0.00000
150.00000,2.78293,41459.84650,0.00000,0.00000
151.00000,2.82137,41515.98215,0.00000,0.00000
151.17480,2.82935,41589.10513,0.00000,0.00000
152.00000,2.85773,41624.31955,0.00000,0.00000
152.91380,2.89169,41712.26025,0.00000,0.00000
153.00000,2.89563,41709.62572,0.00000,0.00000
154.00000,2.93077,41796.72003,0.00000,0.00000
154.53380,2.95238,41842.66329,0.00000,0.00000
155.00000,2.96693,41862.44011,0.00000,0.00000
156.00000,3.00494,41932.01065,0.00000,0.00000
156.20980,3.01266,41960.41822,0.00000,0.00000
157.00000,3.04227,42019.39106,0.00000,0.00000
157.84480,3.07243,42089.71262,0.00000,0.00000
158.00000,3.07944,42095.00551,0.00000,0.00000
159.00000,3.11520,42147.88675,0.00000,0.00000
159.65980,3.13879,42211.24649,0.00000,0.00000
160.00000,3.15182,42228.30534,0.00000,0.00000
161.00000,3.18863,42310.82201,0.00000,0.00000
161.38980,3.20460,42340.44552,0.00000,0.00000
162.00000,3.22586,42375.23079,0.00000,0.00000
163.00000,3.26276,42436.63549,0.00000,0.00000
163.05080,3.26398,42461.02571,0.00000,0.00000
164.00000,3.29805,42494.35663,0.00000,0.00000
165.00000,3.33520,42564.77356,0.00000,0.00000
165.28680,3.34504,42591.82215,0.00000,0.00000
166.00000,3.36869,42608.69026,0.00000,0.00000
167.00000,3.40655,42663.38348,0.00000,0.00000
167.55380,3.42903,42710.70957,0.00000,0.00000
168.00000,3.44460,42725.05045,0.00000,0.00000
169.00000,3.48179,42782.06825,0.00000,0.00000
169.61480,3.50410,42830.20496,0.00000,0.00000
170.00000,3.51890,42839.05029,0.00000,0.00000
171.00000,3.55388,42897.93968,0.00000,0.00000
171.82380,3.58674,42954.08726,0.00000,0.00000
172.00000,3.59147,42951.98917,0.00000,0.00000
173.00000,3.62868,43019.52124,0.00000,0.00000
174.00000,3.66470,43064.45122,0.00000,0.00000
174.32680,3.67644,43086.60030,0.00000,0.00000
175.00000,3.70203,43103.65915,0.00000,0.00000
176.00000,3.73743,43166.61358,0.00000,0.00000
176.98980,3.77250,43206.14338,0.00000,0.00000
177.00000,3.77384,43221.70019,0.00000,0.00000
178.00000,3.81126,43258.73852,0.00000,0.00000
179.00000,3.84796,43306.45800,0.00000,0.00000
179.50380,3.86814,43337.94117,0.00000,0.00000
180.00000,3.88424,43327.49844,0.00000,0.00000
181.00000,3.92218,43380.97572,0.00000,0.00000
182.00000,3.95691,43424.46327,0.00000,0.00000
182.28180,3.96855,43464.99443,0.00000,0.00000
183.00000,3.99556,43480.63469,0.00000,0.00000
184.00000,4.03150,43515.21730,0.00000,0.00000
185.00000,4.06765,43555.02129,0.00000,0.00000
185.36480,4.08422,43582.63016,0.00000,0.00000
186.00000,4.10593,43586.09915,0.00000,0.00000
187.00000,4.14172,43624.72296,0.00000,0.00000
188.00000,4.17787,43673.81334,0.00000,0.00000
189.00000,4.21401,43693.75706,0.00000,0.00000
189.02480,4.21672,43707.23963,0.00000,0.00000
190.00000,4.25194,43744.39716,0.00000,0.00000
191.00000,4.28930,43775.97570,0.00000,0.00000
192.00000,4.32414,43744.82632,0.00000,0.00000
192.51880,4.34519,43839.56194,0.00000,0.00000
193.00000,4.36270,43873.33393,0.00000,0.00000
194.00000,4.39509,43869.50731,0.00000,0.00000
195.00000,4.43226,43895.86449,0.00000,0.00000
196.00000,4.47092,43904.11377,0.00000,0.00000
196.23880,4.48198,43958.17518,0.00000,0.00000
197.00000,4.50723,43961.67994,0.00000,0.00000
197.99999,4.54633,44036.22150,0.00000,0.00000
198.99999,4.58242,44026.61324,0.00000,0.00000
199.99999,4.61738,44003.55816,0.00000,0.00000
200.16179,4.62213,44097.87655,0.00000,0.00000
200.99999,4.65392,44069.69547,0.00000,0.00000
201.99999,4.69123,44095.89767,0.00000,0.00000
202.99999,4.73047,44144.28473,0.00000,0.00000
203.99999,4.76538,44161.57007,0.00000,0.00000
204.99999,4.80210,44189.92996,0.00000,0.00000
205.47179,4.81830,44202.01778,0.00000,0.00000
205.99999,4.83830,44184.16023,0.00000,0.00000
206.99999,4.87471,44247.03121,0.00000,0.00000
207.99999,4.91074,44207.44181,0.00000,0.00000
208.84479,4.94093,44346.33255,0.00000,0.00000
208.99999,4.94926,44338.95350,0.00000,0.00000
209.11879,4.95147,44226.16959,0.00000,0.00000
209.70579,4.97549,44338.25016,0.00000,0.00000
209.99999,4.98614,44334.44738,0.00000,0.00000
210.99999,5.02322,44292.72413,0.00000,0.00000
211.99999,5.05906,44351.12476,0.00000,0.00000
212.99999,5.09453,44381.76155,0.00000,0.00000
213.99999,5.12992,44396.00706,0.00000,0.00000
214.99999,5.16802,44423.97356,0.00000,0.00000
215.99999,5.20633,44426.57232,0.00000,0.00000
216.59879,5.22637,44458.61578,0.00000,0.00000
216.99999,5.24063,44460.63042,0.00000,0.00000
217.99999,5.27831,44463.61065,0.00000,0.00000
218.99999,5.31658,44486.37962,0.00000,0.00000
219.99999,5.35149,44503.48616,0.00000,0.00000
220.99999,5.38728,44526.87502,0.00000,0.00000
221.99999,5.42584,44537.58001,0.00000,0.00000
222.99999,5.46229,44565.62996,0.00000,0.00000
223.65479,5.48744,44583.85706,0.00000,0.00000
223.99999,5.49743,44564.99815,0.00000,0.00000
224.99999,5.53538,44569.99302,0.00000,0.00000
225.99999,5.57136,44594.66934,0.00000,0.00000
226.99999,5.60815,44635.80847,0.00000,0.00000
227.99999,5.64461,44649.15991,0.00000,0.00000
228.99999,5.68083,44657.37343,0.00000,0.00000
229.99999,5.71887,44684.91077,0.00000,0.00000
230.99999,5.75345,44695.99724,0.00000,0.00000
231.99999,5.79201,44699.51391,0.00000,0.00000
232.42279,5.80861,44710.38580,0.00000,0.00000
232.99999,5.82984,44712.65078,0.00000,0.00000
233.99999,5.86621,44716.44163,0.00000,0.00000
234.99999,5.90019,44727.86188,0.00000,0.00000
235.99999,5.93771,44765.80620,0.00000,0.00000
236.99999,5.97371,44743.27564,0.00000,0.00000
237.99999,6.01297,44759.80997,0.00000,0.00000
238.99999,6.04845,44793.60580,0.00000,0.00000
239.99999,6.08469,44806.83804,0.00000,0.00000
240.99999,6.12034,44808.01821,0.00000,0.00000
241.99999,6.15802,44808.88844,0.00000,0.00000
242.82279,6.18749,44826.14994,0.00000,0.00000
242.99999,6.19500,44827.40164,0.00000,0.00000
243.99999,6.23316,44833.97007,0.00000,0.00000
244.99999,6.26817,44848.52552,0.00000,0.00000
245.99999,6.30414,44868.24274,0.00000,0.00000
246.99999,6.34134,44871.29450,0.00000,0.00000
247.99999,6.37867,44879.11463,0.00000,0.00000
248.99999,6.41553,44882.90548,0.00000,0.00000
249.99999,6.45080,44897.89009,0.00000,0.00000
250.99999,6.48778,44883.84724,0.00000,0.00000
251.99999,6.52550,44891.65545,0.00000,0.00000
252.99999,6.56255,44910.58588,0.00000,0.00000
253.99999,6.59949,44924.96252,0.00000,0.00000
254.99999,6.63463,44920.36104,0.00000,0.00000
255.99999,6.67097,44945.82415,0.00000,0.00000
256.99999,6.70685,44948.22025,0.00000,0.00000
257.99999,6.74573,44951.97535,0.00000,0.00000
258.24379,6.75402,44963.52673,0.00000,0.00000
258.99999,6.78205,44958.50801,0.00000,0.00000
259.99999,6.81826,44966.95995,0.00000,0.00000
260.99999,6.85465,44965.51752,0.00000,0.00000
261.99999,6.89309,44970.50047,0.00000,0.00000
262.99999,6.92841,44984.87711,0.00000,0.00000
263.99999,6.96414,44990.71836,0.00000,0.00000
264.99999,7.00153,44981.95648,0.00000,0.00000
265.99999,7.03733,44975.29268,0.00000,0.00000
266.99999,7.07462,44994.35425,0.00000,0.00000
267.99999,7.11077,45009.66072,0.00000,0.00000
268.99999,7.14633,45008.92162,0.00000,0.00000
269.99999,7.18551,45018.35108,0.00000,0.00000
270.99999,7.22239,45023.72742,0.00000,0.00000
271.99999,7.25901,45025.19369,0.00000,0.00000
272.99999,7.29620,45035.40993,0.00000,0.00000
273.99999,7.32932,45017.75503,0.00000,0.00000
274.99999,7.36779,45040.30943,0.00000,0.00000
275.99999,7.40570,45031.35681,0.00000,0.00000
276.99999,7.44016,45036.20863,0.00000,0.00000
277.99999,7.47756,45049.76273,0.00000,0.00000
278.99999,7.51446,45048.18916,0.00000,0.00000
279.99999,7.55237,45038.59282,0.00000,0.00000
280.99999,7.58721,45052.01578,0.00000,0.00000
281.99999,7.62510,45053.58934,0.00000,0.00000
282.99999,7.66155,45035.56490,0.00000,0.00000
283.99999,7.69976,45041.71610,0.00000,0.00000
284.99999,7.73455,45057.47557,0.00000,0.00000
285.99999,7.77060,45049.42894,0.00000,0.00000
286.99999,7.80767,45061.20682,0.00000,0.00000
287.99999,7.84684,45079.88691,0.00000,0.00000
288.99999,7.88166,45058.89416,0.00000,0.00000
289.18179,7.88704,45077.88420,0.00000,0.00000
289.99999,7.91777,45054.65031,0.00000,0.00000
290.99999,7.95329,45061.65981,0.00000,0.00000
291.99999,7.99201,45068.07327,0.00000,0.00000
292.99999,8.02942,45067.50107,0.00000,0.00000
293.99999,8.06577,45068.82429,0.00000,0.00000
294.99999,8.10131,45054.79336,0.00000,0.00000
295.99999,8.13701,45076.08414,0.00000,0.00000
296.99999,8.17443,45054.17347,0.00000,0.00000
297.99999,8.21168,45050.44222,0.00000,0.00000
298.99999,8.24707,45050.58527,0.00000,0.00000
299.99999,8.28398,45072.31712,0.00000,0.00000
300.99999,8.31987,45045.08972,0.00000,0.00000
301.99999,8.35653,45047.04475,0.00000,0.00000
302.99999,8.39600,45052.99330,0.00000,0.00000
303.99999,8.43232,45047.36662,0.00000,0.00000
304.99999,8.46809,45046.25797,0.00000,0.00000
305.99999,8.50351,45014.79864,0.00000,0.00000
306.99999,8.54139,45027.98319,0.00000,0.00000
307.99999,8.58058,45027.16064,0.00000,0.00000
308.99999,8.61589,45027.69709,0.00000,0.00000
309.99999,8.65197,45027.38714,0.00000,0.00000
310.99999,8.68968,45016.22915,0.00000,0.00000
311.99999,8.72626,45008.26597,0.00000,0.00000
312.99999,8.76209,45009.21965,0.00000,0.00000
313.60279,8.78438,44972.56279,0.00000,0.00000
313.99999,8.79707,44993.54362,0.00000,0.00000
314.99999,8.83565,44994.39001,0.00000,0.00000
315.99999,8.87247,44983.54197,0.00000,0.00000
316.99999,8.90840,44968.62888,0.00000,0.00000
317.99999,8.94361,44957.47089,0.00000,0.00000
318.99999,8.98199,44955.01518,0.00000,0.00000
319.99999,9.01877,44932.29389,0.00000,0.00000
320.99999,9.05576,44913.57803,0.00000,0.00000
321.99999,9.09007,44908.84542,0.00000,0.00000
322.99999,9.12765,44882.89356,0.00000,0.00000
323.99999,9.16523,44859.39741,0.00000,0.00000
324.62379,9.18666,44847.82219,0.00000,0.00000
324.99999,9.20315,44857.40662,0.00000,0.00000
325.99999,9.23800,44833.44555,0.00000,0.00000
326.99999,9.27447,44813.45415,0.00000,0.00000
327.99999,9.31172,44799.99542,0.00000,0.00000
328.99999,9.34902,44782.53126,0.00000,0.00000
329.99999,9.38417,44765.05518,0.00000,0.00000
330.57779,9.40459,44726.66979,0.00000,0.00000
330.99999,9.42051,44721.07887,0.00000,0.00000
331.99999,9.45820,44677.77014,0.00000,0.00000
332.99999,9.49405,44668.87712,0.00000,0.00000
333.99999,9.53125,44643.96238,0.00000,0.00000
334.96679,9.56811,44602.38218,0.00000,0.00000
334.99999,9.56752,44597.88799,0.00000,0.00000
335.99999,9.60461,44562.84046,0.00000,0.00000
336.99999,9.64399,44535.18391,0.00000,0.00000
337.99999,9.67836,44509.08899,0.00000,0.00000
338.41379,9.69430,44473.18316,0.00000,0.00000
338.99999,9.71487,44451.27249,0.00000,0.00000
339.99999,9.75269,44400.83504,0.00000,0.00000
340.98779,9.78752,44342.33904,0.00000,0.00000
340.99999,9.78737,44348.99092,0.00000,0.00000
341.99999,9.82745,44323.24171,0.00000,0.00000
342.99999,9.86134,44262.14695,0.00000,0.00000
343.50679,9.88143,44228.80411,0.00000,0.00000
343.99999,9.89541,44214.90431,0.00000,0.00000
344.99999,9.93457,44177.03152,0.00000,0.00000
345.99999,9.97286,44116.35399,0.00000,0.00000
346.16579,9.97733,44100.92831,0.00000,0.00000
346.99999,10.00976,44054.78239,0.00000,0.00000
347.99999,10.04487,44002.73561,0.00000,0.00000
348.26079,10.05529,43974.56646,0.00000,0.00000
348.99999,10.08138,43933.92801,0.00000,0.00000
349.99999,10.12045,43876.32608,0.00000,0.00000
350.38179,10.13220,43840.92093,0.00000,0.00000
350.99999,10.15561,43812.97827,0.00000,0.00000
351.99999,10.19152,43739.60495,0.00000,0.00000
352.23179,10.19933,43725.04950,0.00000,0.00000
352.99999,10.22975,43690.62185,0.00000,0.00000
353.99999,10.26591,43612.49208,0.00000,0.00000
354.05879,10.26359,43610.47745,0.00000,0.00000
354.99999,10.29993,43548.29788,0.00000,0.00000
355.92679,10.33695,43476.91536,0.00000,0.00000
355.99999,10.33954,43467.06867,0.00000,0.00000
356.99999,10.37601,43400.34723,0.00000,0.00000
357.63779,10.39777,43348.84882,0.00000,0.00000
357.99999,10.41258,43320.53661,0.00000,0.00000
358.99999,10.44854,43265.74802,0.00000,0.00000
359.19079,10.45533,43225.71754,0.00000,0.00000
359.99999,10.48381,43161.35645,0.00000,0.00000
360.90379,10.51828,43099.80869,0.00000,0.00000
360.99999,10.52174,43069.79179,0.00000,0.00000
361.99999,10.56037,43008.89969,0.00000,0.00000
362.40779,10.57381,42989.65931,0.00000,0.00000
362.99999,10.59558,42933.03490,0.00000,0.00000
363.95179,10.63009,42851.34077,0.00000,0.00000
363.99999,10.63167,42842.92459,0.00000,0.00000
364.99999,10.66701,42771.84010,0.00000,0.00000
365.33579,10.68127,42721.64106,0.00000,0.00000
365.99999,10.70501,42683.17223,0.00000,0.00000
366.72679,10.73304,42597.36538,0.00000,0.00000
366.99999,10.73976,42594.59972,0.00000,0.00000
367.99999,10.77726,42498.07596,0.00000,0.00000
368.18679,10.78671,42473.62614,0.00000,0.00000
368.99999,10.81591,42402.47011,0.00000,0.00000
369.52879,10.83279,42353.32012,0.00000,0.00000
369.99999,10.85160,42301.82171,0.00000,0.00000
370.88379,10.88371,42226.79138,0.00000,0.00000
370.99999,10.88828,42202.52037,0.00000,0.00000
371.99999,10.92483,42114.61544,0.00000,0.00000
372.23979,10.93375,42096.43602,0.00000,0.00000
372.99999,10.96373,42015.25450,0.00000,0.00000
373.34779,10.97621,41990.50665,0.00000,0.00000
373.99999,10.99937,41942.71564,0.00000,0.00000
374.52779,11.01865,41857.24258,0.00000,0.00000
374.99999,11.03458,41803.63417,0.00000,0.00000
375.82379,11.06451,41728.59192,0.00000,0.00000
375.99999,11.07172,41715.71732,0.00000,0.00000
376.99999,11.10935,41595.90006,0.00000,0.00000
377.00879,11.10865,41594.64836,0.00000,0.00000
377.99999,11.14389,41495.34702,0.00000,0.00000
378.24979,11.15411,41474.06816,0.00000,0.00000
378.99999,11.18147,41392.30251,0.00000,0.00000
379.31579,11.19455,41342.40150,0.00000,0.00000
379.99999,11.21870,41282.37963,0.00000,0.00000
380.40179,11.23194,41225.54064,0.00000,0.00000
380.99999,11.25519,41165.94791,0.00000,0.00000
381.49779,11.27368,41106.80819,0.00000,0.00000
381.99999,11.29138,41055.45282,0.00000,0.00000
382.60679,11.31306,40973.00768,0.00000,0.00000
382.99999,11.32704,40934.63421,0.00000,0.00000
383.73179,11.35625,40843.97554,0.00000,0.00000
383.99999,11.36293,40803.42054,0.00000,0.00000
384.70379,11.39097,40717.82827,0.00000,0.00000
384.99999,11.40236,40667.21201,0.00000,0.00000
385.74379,11.42938,40602.29063,0.00000,0.00000
385.99999,11.43759,40565.56225,0.00000,0.00000
386.74279,11.46584,40463.16147,0.00000,0.00000
386.99999,11.47400,40442.20448,0.00000,0.00000
387.77079,11.50368,40344.05947,0.00000,0.00000
387.99999,11.51050,40319.93151,0.00000,0.00000
388.69779,11.53551,40221.46463,0.00000,0.00000
388.99999,11.54699,40203.18985,0.00000,0.00000
389.62279,11.57144,40105.89123,0.00000,0.00000
389.99999,11.58536,40073.39478,0.00000,0.00000
390.59479,11.60661,39978.20616,0.00000,0.00000
390.99999,11.62209,39922.60695,0.00000,0.00000
391.59679,11.64465,39849.34092,0.00000,0.00000
391.99999,11.65695,39783.29897,0.00000,0.00000
392.31579,11.67026,39727.10371,0.00000,0.00000
392.99999,11.69618,39651.33429,0.00000,0.00000
393.31079,11.70717,39603.05452,0.00000,0.00000
393.99999,11.73157,39504.06313,0.00000,0.00000
394.30379,11.74290,39469.05136,0.00000,0.00000
394.99999,11.76802,39364.76707,0.00000,0.00000
395.06279,11.77138,39353.04880,0.00000,0.00000
395.87679,11.79906,39226.75848,0.00000,0.00000
395.99999,11.80648,39233.07657,0.00000,0.00000
396.84579,11.83587,39102.32782,0.00000,0.00000
396.99999,11.84138,39080.64365,0.00000,0.00000
397.65679,11.86625,38967.09681,0.00000,0.00000
397.99999,11.87990,38925.81463,0.00000,0.00000
398.53379,11.89693,38853.91951,0.00000,0.00000
398.99999,11.91299,38772.04657,0.00000,0.00000
399.30779,11.92603,38713.06181,0.00000,0.00000
399.99999,11.95184,38618.93415,0.00000,0.00000
400.07779,11.95520,38600.99316,0.00000,0.00000
400.95779,11.98658,38473.89221,0.00000,0.00000
400.99999,11.98822,38466.04824,0.00000,0.00000
401.72879,12.01342,38347.42308,0.00000,0.00000
401.99999,12.02278,38308.68006,0.00000,0.00000
402.48679,12.04348,38227.91576,0.00000,0.00000
402.99999,12.06189,38154.85239,0.00000,0.00000
403.22779,12.06972,38090.45553,0.00000,0.00000
403.99999,12.09881,37997.55573,0.00000,0.00000
404.10379,12.10303,37973.49930,0.00000,0.00000
404.73679,12.12546,37854.71916,0.00000,0.00000
404.99999,12.13515,37808.31099,0.00000,0.00000
405.54779,12.15606,37723.81544,0.00000,0.00000
405.99999,12.17026,37647.65263,0.00000,0.00000
406.21679,12.18050,37581.72989,0.00000,0.00000
406.96379,12.20657,37466.06112,0.00000,0.00000
406.99999,12.20847,37448.21548,0.00000,0.00000
407.63779,12.23194,37341.77351,0.00000,0.00000
407.99999,12.24697,37280.29728,0.00000,0.00000
408.35179,12.25978,37227.27299,0.00000,0.00000
408.99999,12.28215,37116.24146,0.00000,0.00000
409.09079,12.28556,37105.20267,0.00000,0.00000
409.74279,12.31013,36977.24342,0.00000,0.00000
409.99999,12.31622,36924.80326,0.00000,0.00000
410.39879,12.33270,36844.21778,0.00000,0.00000
410.99999,12.35415,36739.05134,0.00000,0.00000
411.05279,12.35794,36719.36989,0.00000,0.00000
411.70679,12.38174,36607.87344,0.00000,0.00000
411.99999,12.39173,36546.31376,0.00000,0.00000
412.48079,12.40912,36468.13631,0.00000,0.00000
412.99999,12.42797,36362.69569,0.00000,0.00000
413.07179,12.42902,36348.96278,0.00000,0.00000
413.63679,12.45249,36220.04986,0.00000,0.00000
413.99999,12.46158,36159.40809,0.00000,0.00000
414.25379,12.47437,36092.43631,0.00000,0.00000
414.92679,12.49799,35972.32103,0.00000,0.00000
414.99999,12.50218,35952.07930,0.00000,0.00000
415.52579,12.52129,35847.59235,0.00000,0.00000
415.99999,12.53822,35760.05697,0.00000,0.00000
416.11179,12.54150,35715.62767,0.00000,0.00000
416.75379,12.56651,35592.54408,0.00000,0.00000
416.99999,12.57522,35536.02695,0.00000,0.00000
417.31779,12.58664,35469.41280,0.00000,0.00000
417.92079,12.60956,35346.85373,0.00000,0.00000
417.99999,12.60964,35342.89598,0.00000,0.00000
418.48879,12.62979,35225.02184,0.00000,0.00000
418.99999,12.64807,35118.88981,0.00000,0.00000
419.08379,12.65063,35103.15418,0.00000,0.00000
419.63179,12.67086,34978.89042,0.00000,0.00000
419.99999,12.68635,34878.71885,0.00000,0.00000
420.16879,12.69140,34850.58546,0.00000,0.00000
420.72479,12.71201,34719.19298,0.00000,0.00000
420.99999,12.72073,34666.80050,0.00000,0.00000
421.23379,12.73039,34598.91081,0.00000,0.00000
421.85179,12.75378,34479.01011,0.00000,0.00000
421.99999,12.75709,34421.08631,0.00000,0.00000
422.31779,12.76889,34349.76339,0.00000,0.00000
422.86379,12.79027,34225.55923,0.00000,0.00000
422.99999,12.79585,34182.16705,0.00000,0.00000
423.36379,12.80949,34091.29381,0.00000,0.00000
423.87979,12.82636,33974.93362,0.00000,0.00000
423.99999,12.83214,33942.43717,0.00000,0.00000
424.35879,12.84375,33858.04892,0.00000,0.00000
424.83579,12.86419,33716.51173,0.00000,0.00000
424.99999,12.86805,33679.79527,0.00000,0.00000
425.26679,12.87782,33592.34333,0.00000,0.00000
425.60079,12.89024,33471.62008,0.00000,0.00000
425.62679,12.89192,33301.19848,0.00000,0.00000
425.63079,12.94572,26171.79155,0.00000,0.00000
425.63179,12.93439,-7367.71226,0.00000,0.00000
425.63279,12.97680,-12694.23962,0.00000,0.00000
